Portfolio,Open,High,Low,Close,Adj Close,Volume
WTI,2050000,2060000,2020000,2040000,2040000,859500
WTI,2050000,2120000,2040000,2110000,2110000,1068300
WTI,2140000,2150000,1980000,2000000,2000000,1731500
WTI,2010000,2030000,1890000,1900000,1900000,2039900
WTI,2040000,2100000,1850000,1880000,1880000,3295800
WTI,1900000,2150000,1870000,2100000,2100000,2542000
WTI,2110000,2240000,2080000,2180000,2180000,1943200
WTI,2190000,2190000,2060000,2110000,2110000,1232900
WTI,2130000,2170000,2100000,2110000,2110000,862100
WTI,2140000,2140000,2060000,2110000,2110000,811600
WTI,2110000,2140000,2080000,2100000,2100000,766200
WTI,2180000,2230000,2160000,2180000,2180000,1054600
WTI,2180000,2230000,2160000,2220000,2220000,1013200
WTI,2220000,2250000,2170000,2190000,2190000,1033400
WTI,2170000,2240000,2150000,2170000,2170000,1099400
WTI,2220000,2380000,2190000,2250000,2250000,1947600
WTI,2300000,2470000,2300000,2460000,2460000,1295100
WTI,2460000,2490000,2370000,2380000,2380000,1355200
WTI,2400000,2430000,2230000,2240000,2240000,1390500
WTI,2240000,2340000,2100000,2120000,2120000,2137100
WTI,2150000,2150000,2070000,2140000,2140000,1274900
WTI,2100000,2110000,2030000,2060000,2060000,1097100
WTI,2010000,2070000,1980000,2040000,2040000,1723400
WTI,2060000,2110000,2030000,2070000,2070000,1053700
WTI,1960000,2040000,1900000,1980000,1980000,2455600
WTI,2020000,2020000,1930000,1940000,1940000,903200
WTI,1940000,1990000,1880000,1930000,1930000,2025400
WTI,1930000,1980000,1860000,1880000,1880000,1788800
WTI,1900000,1970000,1880000,1950000,1950000,1212600
WTI,1950000,2050000,1920000,2020000,2020000,1094900
WTI,2040000,2170000,2040000,2160000,2160000,1787500
WTI,2130000,2250000,2090000,2200000,2200000,1818500
WTI,2200000,2200000,2010000,2040000,2040000,2251400
WTI,2050000,2070000,2000000,2030000,2030000,1748800
WTI,2010000,2080000,2010000,2070000,2070000,1213100
WTI,2060000,2100000,2030000,2090000,2090000,1044700
WTI,2050000,2090000,1980000,2070000,2070000,1397900
WTI,2050000,2050000,1870000,1910000,1910000,2942800
WTI,1930000,1970000,1880000,1880000,1880000,1508800
WTI,1880000,2050000,1860000,2040000,2040000,6781600
WTI,2030000,2080000,1960000,2070000,2070000,2163200
WTI,2080000,2170000,2010000,2020000,2020000,1734100
WTI,2020000,2090000,1980000,2000000,2000000,1065100
WTI,2020000,2090000,1970000,1990000,1990000,2538300
WTI,2000000,2040000,1950000,1960000,1960000,1595100
WTI,1990000,2040000,1980000,2020000,2020000,1078300
WTI,1970000,2030000,1880000,1930000,1930000,2256900
WTI,1920000,1970000,1880000,1890000,1890000,1823300
WTI,1910000,1910000,1810000,1860000,1860000,1641900
WTI,1840000,1950000,1840000,1910000,1910000,1557600
WTI,1930000,1990000,1870000,1960000,1960000,994600
WTI,1990000,2070000,1920000,1960000,1960000,1598700
WTI,1950000,1990000,1920000,1930000,1930000,926400
WTI,1930000,2000000,1930000,1980000,1980000,650800
WTI,1980000,2030000,1960000,2000000,2000000,861700
WTI,1990000,2010000,1920000,1960000,1960000,1332300
WTI,1950000,2050000,1930000,2050000,2050000,1821300
WTI,2050000,2100000,1990000,2040000,2040000,1639000
WTI,2060000,2060000,1950000,1950000,1950000,1476800
WTI,1950000,1980000,1900000,1910000,1910000,1158100
WTI,1950000,2020000,1950000,1990000,1990000,1567600
WTI,2020000,2040000,1970000,2000000,2000000,1212000
WTI,1980000,2020000,1950000,1950000,1950000,1093500
WTI,1970000,2030000,1950000,1990000,1990000,969800
WTI,2000000,2000000,1930000,1960000,1960000,1058000
WTI,1960000,1990000,1910000,1930000,1930000,1196500
WTI,1910000,1950000,1900000,1930000,1930000,1319800
WTI,1930000,2000000,1900000,1920000,1920000,1618000
WTI,1980000,2100000,1950000,2060000,2060000,3331200
WTI,2060000,2080000,1960000,2000000,2000000,1293700
WTI,1990000,2030000,1960000,1970000,1970000,1427400
WTI,2000000,2030000,1980000,1990000,1990000,651900
WTI,2000000,2040000,1920000,1940000,1940000,1407100
WTI,1930000,1970000,1920000,1970000,1970000,1064500
WTI,1960000,1980000,1900000,1920000,1920000,1785400
WTI,1940000,1950000,1900000,1920000,1920000,1138100
WTI,1920000,1940000,1850000,1890000,1890000,1528700
WTI,1880000,1910000,1840000,1840000,1840000,1448700
WTI,1840000,1910000,1830000,1850000,1850000,1269300
WTI,1860000,1920000,1840000,1860000,1860000,1187300
WTI,1850000,1870000,1830000,1840000,1840000,970800
WTI,1830000,1870000,1830000,1860000,1860000,1369900
WTI,1890000,1910000,1860000,1900000,1900000,1058900
WTI,1910000,1970000,1910000,1920000,1920000,1921400
WTI,1990000,2000000,1890000,1890000,1890000,1810700
WTI,1900000,1940000,1860000,1920000,1920000,1070800
WTI,1920000,1960000,1890000,1910000,1910000,1530700
WTI,1900000,1980000,1890000,1910000,1910000,2743900
WTI,1900000,1950000,1890000,1920000,1920000,1991100
WTI,1950000,2030000,1910000,1920000,1920000,3688500
WTI,1960000,1990000,1910000,1940000,1940000,3362400
WTI,1960000,1980000,1910000,1940000,1940000,2507300
WTI,1930000,1960000,1890000,1900000,1900000,1819300
WTI,1900000,1940000,1900000,1930000,1930000,1304400
WTI,1920000,2000000,1910000,1950000,1950000,3431100
WTI,1970000,2190000,1970000,2140000,2140000,6045100
WTI,2150000,2510000,2150000,2480000,2480000,7833000
WTI,2590000,2750000,2380000,2400000,2400000,7866600
WTI,2440000,2490000,2430000,2450000,2450000,2404300
WTI,2450000,2580000,2450000,2570000,2570000,3248400
WTI,2570000,2680000,2570000,2650000,2650000,2875200
WTI,2630000,2820000,2600000,2780000,2780000,2671600
WTI,2790000,2900000,2780000,2850000,2850000,1966700
WTI,2850000,3020000,2850000,2990000,2990000,2747700
WTI,3010000,3250000,3000000,3200000,3200000,4887700
WTI,3330000,3460000,3110000,3440000,3440000,5987800
WTI,3470000,3690000,3380000,3500000,3500000,6333400
WTI,3510000,3560000,2870000,3050000,3050000,6660300
WTI,2890000,3280000,2760000,3210000,3210000,4752200
WTI,3270000,3320000,3190000,3260000,3260000,2650000
WTI,3230000,3310000,3110000,3170000,3170000,3478000
WTI,3190000,3310000,3190000,3250000,3250000,3251800
WTI,3190000,3210000,3030000,3060000,3060000,2743000
WTI,3080000,3180000,3060000,3070000,3070000,1776800
WTI,3140000,3180000,3070000,3090000,3090000,1876000
WTI,3080000,3150000,3030000,3070000,3070000,1911200
WTI,3040000,3080000,2960000,3030000,3030000,2227900
WTI,3080000,3150000,3070000,3100000,3100000,1737100
WTI,3160000,3210000,3040000,3050000,3050000,1997300
WTI,3090000,3100000,2990000,3000000,3000000,1743800
WTI,3030000,3100000,3020000,3100000,3100000,3019000
WTI,3080000,3200000,3020000,3200000,3200000,2704300
WTI,3190000,3240000,3130000,3140000,3140000,2066400
WTI,3130000,3190000,2980000,2980000,2980000,2012300
WTI,2980000,3070000,2980000,3050000,3050000,1748700
WTI,3030000,3040000,2890000,2920000,2920000,1520000
WTI,2910000,2960000,2850000,2930000,2930000,1243400
WTI,2910000,3070000,2880000,3010000,3010000,1910800
WTI,3000000,3110000,3000000,3040000,3040000,1427400
WTI,3050000,3160000,3040000,3130000,3130000,1970700
WTI,3190000,3370000,3190000,3310000,3310000,3507900
WTI,3070000,3200000,2950000,3070000,3070000,3224000
WTI,3080000,3230000,3040000,3180000,3180000,1438100
WTI,3210000,3380000,3190000,3310000,3310000,2815100
WTI,3310000,3370000,3210000,3230000,3230000,2264600
WTI,3200000,3220000,3110000,3180000,3180000,1832800
WTI,3150000,3230000,3130000,3190000,3190000,2064000
WTI,3140000,3230000,3140000,3160000,3160000,1311400
WTI,3170000,3300000,3100000,3290000,3290000,2841200
WTI,3290000,3300000,3180000,3200000,3200000,2343100
WTI,3130000,3210000,3110000,3160000,3160000,2304300
WTI,3170000,3220000,3140000,3150000,3150000,1406700
WTI,3170000,3240000,3020000,3110000,3110000,2397100
WTI,3070000,3110000,3040000,3070000,3070000,1287000
WTI,3080000,3140000,2990000,3030000,3030000,1542200
WTI,3060000,3200000,3050000,3090000,3090000,1577300
WTI,3160000,3160000,3040000,3070000,3070000,635500
WTI,3070000,3110000,3020000,3020000,3020000,2502100
WTI,3020000,3060000,2920000,3040000,3040000,1632200
WTI,3040000,3100000,3000000,3100000,3100000,1532300
WTI,3120000,3280000,3080000,3140000,3140000,2626500
WTI,3180000,3500000,3170000,3490000,3490000,4129400
WTI,3490000,3680000,3340000,3370000,3370000,2372600
WTI,3380000,3450000,3300000,3420000,3420000,2030000
WTI,3360000,3360000,3020000,3050000,3050000,2419900
WTI,3080000,3130000,3020000,3080000,3080000,1255700
WTI,3110000,3140000,3030000,3060000,3060000,1249600
WTI,3080000,3140000,3040000,3050000,3050000,1010200
WTI,3080000,3100000,2990000,3010000,3010000,1354700
WTI,3020000,3070000,2900000,2910000,2910000,1966300
WTI,2900000,2910000,2780000,2780000,2780000,2126800
WTI,2790000,2810000,2600000,2600000,2600000,3107100
WTI,2600000,2860000,2600000,2790000,2790000,2329700
WTI,2800000,2840000,2700000,2710000,2710000,1800900
WTI,2730000,2890000,2710000,2830000,2830000,2130300
WTI,2820000,3140000,2800000,3080000,3080000,2423000
WTI,3080000,3120000,2970000,3040000,3040000,1766100
WTI,3050000,3310000,3040000,3300000,3300000,2424500
WTI,3290000,3400000,3190000,3320000,3320000,2064600
WTI,3310000,3380000,3260000,3330000,3330000,995600
WTI,3350000,3360000,3290000,3310000,3310000,1344900
WTI,3350000,3750000,3350000,3720000,3720000,5115500
WTI,3830000,4300000,3820000,4160000,4160000,5485800
WTI,4180000,4290000,3910000,4240000,4240000,3950500
WTI,4080000,4390000,4030000,4360000,4360000,3298400
WTI,4400000,4470000,4240000,4460000,4460000,2576100
WTI,4460000,4490000,4210000,4310000,4310000,2328400
WTI,4110000,4480000,4090000,4360000,4360000,3035300
WTI,4410000,4910000,4370000,4800000,4800000,3833600
WTI,4720000,5100000,4680000,4880000,4880000,4138400
WTI,4950000,5000000,4730000,4870000,4870000,3755800
WTI,4860000,4960000,4700000,4720000,4720000,2618500
WTI,4700000,4700000,4240000,4540000,4540000,4475900
WTI,4470000,4560000,4300000,4540000,4540000,2140100
WTI,4440000,4790000,4400000,4770000,4770000,1947700
WTI,4790000,4860000,4670000,4830000,4830000,1948700
WTI,4880000,4960000,4770000,4800000,4800000,2262200
WTI,4880000,5180000,4820000,5030000,5030000,3374800
WTI,5030000,5340000,4980000,5170000,5170000,4221900
WTI,5140000,5230000,4910000,5100000,5100000,3359000
WTI,5050000,5050000,4500000,4690000,4690000,3173300
WTI,4730000,5060000,4620000,4840000,4840000,2726500
WTI,4850000,4970000,4800000,4870000,4870000,2009700
WTI,4770000,4780000,4320000,4350000,4350000,2451100
WTI,4250000,4620000,4160000,4300000,4300000,2664400
WTI,4150000,4450000,4070000,4210000,4210000,2904100
WTI,4210000,4350000,4030000,4100000,4100000,2671300
WTI,4110000,4260000,3790000,3810000,3810000,2669900
WTI,3830000,3930000,3380000,3560000,3560000,4203900
WTI,3740000,4000000,3670000,3990000,3990000,2531800
WTI,3960000,4000000,3720000,3750000,3750000,2024100
WTI,3700000,4000000,3620000,3960000,3960000,2251400
WTI,3990000,4000000,3660000,3860000,3860000,2816400
WTI,3830000,4010000,3820000,3890000,3890000,1732600
WTI,3910000,4150000,3870000,3900000,3900000,2474100
WTI,3900000,4010000,3710000,3820000,3820000,1552400
WTI,3870000,4080000,3850000,4070000,4070000,2564200
WTI,4090000,4150000,3950000,4000000,4000000,1708500
WTI,4030000,4170000,3980000,4150000,4150000,1702000
WTI,4130000,4260000,4080000,4090000,4090000,1736500
WTI,4140000,4150000,3850000,3890000,3890000,2325900
WTI,3880000,4030000,3500000,3560000,3560000,3622200
WTI,3510000,3840000,3510000,3830000,3830000,2099400
WTI,3800000,3970000,3710000,3940000,3940000,1843500
WTI,3950000,3990000,3850000,3880000,3880000,1311200
WTI,3830000,3890000,3680000,3710000,3710000,1292300
WTI,3720000,3770000,3540000,3630000,3630000,1646800
WTI,3700000,3740000,3650000,3700000,3700000,1500700
WTI,3690000,3850000,3650000,3780000,3780000,2101100
WTI,3830000,4100000,3800000,3910000,3910000,2743400
WTI,3950000,4100000,3910000,4050000,4050000,1997000
WTI,4070000,4110000,3860000,3890000,3890000,1584300
WTI,3880000,4070000,3800000,4050000,4050000,2019100
WTI,4050000,4090000,3890000,4010000,4010000,1356000
WTI,4050000,4180000,4020000,4060000,4060000,1803100
WTI,4170000,4400000,4050000,4330000,4330000,2372900
WTI,4240000,4420000,4210000,4290000,4290000,1501100
WTI,4350000,4550000,4310000,4380000,4380000,2473200
WTI,4450000,4550000,4360000,4540000,4540000,1607900
WTI,4560000,4580000,4220000,4250000,4250000,1358700
WTI,4240000,4350000,4140000,4310000,4310000,1969600
WTI,4310000,4440000,4230000,4430000,4430000,1687900
WTI,4400000,4420000,4080000,4160000,4160000,1398800
WTI,4170000,4290000,4110000,4230000,4230000,1260100
WTI,4120000,4430000,4060000,4380000,4380000,1535800
WTI,4420000,4540000,4360000,4490000,4490000,1695000
WTI,4440000,4500000,4240000,4330000,4330000,1663500
WTI,4390000,4440000,4240000,4250000,4250000,919900
WTI,4400000,4640000,4340000,4610000,4610000,2890800
WTI,4640000,5000000,4630000,4960000,4960000,2951700
WTI,4950000,5000000,4760000,4920000,4920000,2652200
WTI,4960000,5120000,4940000,4960000,4960000,1992900
WTI,4980000,5000000,4750000,4800000,4800000,1457100
WTI,4820000,5280000,4770000,5150000,5150000,2681000
WTI,5210000,6100000,5210000,5890000,5890000,5196200
WTI,5920000,6270000,5660000,5900000,5900000,4043600
WTI,5760000,5820000,5480000,5580000,5580000,3398300
WTI,5550000,5940000,5460000,5910000,5910000,3049300
WTI,5960000,5980000,5540000,5690000,5690000,2729300
WTI,5640000,5900000,5580000,5800000,5800000,2547600
WTI,5860000,5960000,5760000,5950000,5950000,2535200
WTI,5890000,6020000,5770000,5890000,5890000,2080500
WTI,5840000,6200000,5790000,6100000,6100000,2555500
WTI,6040000,6370000,5830000,6300000,6300000,5172700
WTI,6300000,6750000,6170000,6740000,6740000,4852500
WTI,6600000,6730000,6070000,6380000,6380000,3944300
WTI,6490000,6800000,6360000,6640000,6640000,3152800
WTI,6800000,7350000,6790000,6960000,6960000,5220500
WTI,7020000,7240000,6590000,7220000,7220000,5904900
WTI,7460000,7830000,7340000,7400000,7400000,6561400
WTI,7550000,7600000,7290000,7460000,7460000,3453500
WTI,7500000,7930000,7440000,7830000,7830000,3544900
WTI,7860000,8040000,7570000,7930000,7930000,4142200
WTI,7790000,7910000,7670000,7850000,7850000,3831800
WTI,7670000,7890000,7500000,7840000,7840000,4341300
WTI,7860000,8460000,7860000,8270000,8270000,4914300
WTI,8260000,8430000,8100000,8220000,8220000,2959000
WTI,8260000,8740000,8250000,8680000,8680000,3906600
WTI,8880000,8920000,8170000,8340000,8340000,6365000
WTI,8240000,8350000,7660000,7720000,7720000,6629000
WTI,7540000,7890000,7400000,7430000,7430000,6568700
WTI,7090000,7130000,6500000,6590000,6590000,5657200
WTI,6500000,6880000,6450000,6660000,6660000,3281700
WTI,6740000,7060000,6740000,6920000,6920000,4430300
WTI,6830000,7000000,6730000,6850000,6850000,3801300
WTI,6830000,6850000,6590000,6720000,6720000,2997700
WTI,6910000,6920000,6220000,6380000,6380000,4382300
WTI,6300000,6700000,6260000,6580000,6580000,2775200
WTI,6630000,6730000,6370000,6500000,6500000,2537800
WTI,6600000,6820000,6580000,6710000,6710000,2941700
WTI,6650000,6730000,6360000,6530000,6530000,3947100
WTI,6490000,6780000,6380000,6690000,6690000,2515400
WTI,6650000,6900000,6530000,6550000,6550000,2633200
WTI,6520000,6620000,6380000,6440000,6440000,2355600
WTI,6600000,6940000,6590000,6910000,6910000,4537000
WTI,6920000,7090000,6740000,6800000,6800000,9557500
WTI,6840000,7450000,6820000,7220000,7220000,6420000
WTI,7100000,7420000,6970000,7380000,7380000,3032600
WTI,7500000,7680000,7350000,7410000,7410000,4109100
WTI,7290000,7320000,6610000,6700000,6700000,4667500
WTI,7050000,7280000,6950000,7090000,7090000,5188600
WTI,7100000,7130000,6510000,6570000,6570000,5007300
WTI,6610000,6960000,6550000,6920000,6920000,5099400
WTI,7050000,7440000,7010000,7090000,7090000,4727400
WTI,7150000,7230000,6870000,7170000,7170000,3350500
WTI,7200000,7340000,7100000,7150000,7150000,2686700
WTI,6980000,7040000,6740000,6910000,6910000,2742800
WTI,7060000,7160000,6770000,6850000,6850000,2119300
WTI,6870000,6940000,6730000,6900000,6900000,2956200
WTI,6880000,7480000,6800000,7470000,7470000,3521700
WTI,7480000,8030000,7480000,8020000,8020000,3547200
WTI,8200000,8790000,8100000,8400000,8400000,5871600
WTI,8110000,8510000,7820000,8100000,8100000,5480300
WTI,8260000,8350000,7880000,8090000,8090000,3100800
WTI,8020000,8340000,8000000,8080000,8080000,2318000
WTI,7850000,8010000,7660000,7980000,7980000,3008900
WTI,7930000,8300000,7810000,8140000,8140000,2404400
WTI,8040000,8330000,7760000,8280000,8280000,3214500
WTI,8170000,8690000,8050000,8690000,8690000,3671600
WTI,8590000,8950000,8570000,8850000,8850000,3725500
WTI,8990000,9120000,8540000,8600000,8600000,3854600
WTI,8650000,8800000,8270000,8310000,8310000,3972400
WTI,8340000,8380000,7690000,7730000,7730000,5155700
WTI,7740000,8160000,7310000,7400000,7400000,5315700
WTI,7400000,7490000,6790000,6920000,6920000,4192100
WTI,7060000,7220000,6950000,7020000,7020000,2923100
WTI,7030000,7120000,6610000,6940000,6940000,2788700
WTI,6810000,6930000,6530000,6780000,6780000,3906600
WTI,7300000,7600000,6960000,7120000,7120000,6423500
WTI,7170000,7340000,7080000,7200000,7200000,4259400
WTI,7250000,7350000,6780000,6910000,6910000,5842400
WTI,6960000,7130000,6620000,6680000,6680000,5115700
WTI,6610000,6750000,6370000,6700000,6700000,4806300
WTI,6650000,6700000,6440000,6450000,6450000,2550200
WTI,6450000,6600000,6310000,6550000,6550000,2883200
WTI,6490000,6640000,6270000,6280000,6280000,4269300
WTI,6400000,6580000,6140000,6340000,6340000,3758600
WTI,6190000,6200000,5520000,5890000,5890000,5376600
WTI,5930000,5960000,5680000,5840000,5840000,2919100
WTI,5850000,6020000,5820000,5940000,5940000,3366600
WTI,5920000,6250000,5920000,6230000,6230000,2920100
WTI,6320000,6550000,6120000,6200000,6200000,3840300
WTI,6300000,6420000,6170000,6360000,6360000,4050200
WTI,6280000,6450000,6170000,6400000,6400000,2468300
WTI,6450000,6710000,6450000,6570000,6570000,2799600
WTI,6630000,6830000,6560000,6810000,6810000,3333000
WTI,6840000,6900000,6450000,6670000,6670000,3179000
WTI,6710000,6820000,6580000,6730000,6730000,2859000
WTI,6710000,6920000,6690000,6900000,6900000,2391500
WTI,6850000,6870000,6720000,6770000,6770000,2059800
WTI,6820000,7200000,6820000,6900000,6900000,3292000
WTI,6820000,6820000,6520000,6670000,6670000,2658400
WTI,6660000,6720000,6350000,6410000,6410000,2490500
WTI,6320000,6520000,6170000,6500000,6500000,1944900
WTI,6580000,6780000,6480000,6530000,6530000,1850100
WTI,6490000,6950000,6470000,6850000,6850000,1972700
WTI,6960000,7110000,6860000,6970000,6970000,2576300
WTI,6890000,6960000,6720000,6800000,6800000,2463100
WTI,6800000,6980000,6800000,6870000,6870000,2058100
WTI,6890000,7080000,6870000,6900000,6900000,1510300
WTI,6960000,7010000,6870000,6980000,6980000,2189800
WTI,6990000,7570000,6970000,7530000,7530000,3524700
WTI,7610000,7840000,7300000,7590000,7590000,3260600
WTI,7640000,7970000,7580000,7720000,7720000,6976800
WTI,7860000,8130000,7790000,8100000,8100000,4686100
WTI,8220000,8910000,8200000,8880000,8880000,5990300
WTI,8800000,9440000,8700000,8980000,8980000,7761300
WTI,9120000,9200000,8770000,9090000,9090000,4143400
WTI,9030000,9840000,8910000,9640000,9640000,4259200
WTI,9730000,9880000,9330000,9840000,9840000,4055900
WTI,9770000,9770000,9150000,9170000,9170000,3605300
WTI,9250000,9730000,9050000,9610000,9610000,3287700
WTI,9450000,9650000,9080000,9190000,9190000,3434400
WTI,9230000,9330000,8960000,9090000,9090000,2663100
WTI,8960000,8990000,8430000,8430000,8430000,3263800
WTI,8440000,8590000,8280000,8410000,8410000,4224000
WTI,8410000,8460000,7740000,7780000,7780000,4074200
WTI,7550000,7900000,7250000,7270000,7270000,4331400
WTI,7600000,7700000,7180000,7380000,7380000,3357600
WTI,7700000,7870000,7420000,7690000,7690000,3703800
WTI,7750000,8120000,7540000,8090000,8090000,2526600
WTI,7970000,8110000,7710000,7880000,7880000,2672600
WTI,7710000,7750000,7460000,7640000,7640000,2379500
WTI,7730000,8060000,7660000,7740000,7740000,2286600
WTI,7750000,8010000,7660000,7800000,7800000,2040300
WTI,7510000,7510000,6950000,7360000,7360000,3376000
WTI,7450000,7470000,6550000,6630000,6630000,4177300
WTI,6770000,6950000,6650000,6900000,6900000,2356900
WTI,6640000,7000000,6490000,6820000,6820000,3010800
WTI,6810000,6920000,6210000,6330000,6330000,2923000
WTI,6200000,6630000,6150000,6600000,6600000,2650100
WTI,6750000,7100000,6710000,6740000,6740000,3018200
WTI,7000000,7580000,6750000,7320000,7320000,5104800
WTI,7360000,7800000,7230000,7520000,7520000,4122500
WTI,7750000,7990000,7360000,7580000,7580000,2733500
WTI,7550000,7660000,7060000,7100000,7100000,2267400
WTI,7330000,7410000,6950000,7110000,7110000,2737500
WTI,7030000,7050000,6430000,6440000,6440000,3717200
WTI,6180000,6420000,5950000,6350000,6350000,4127800
WTI,6490000,6530000,6230000,6270000,6270000,4143600
WTI,6190000,6270000,5750000,5980000,5980000,3805500
WTI,6190000,6410000,6040000,6170000,6170000,2779500
WTI,6130000,6370000,6000000,6100000,6100000,3056900
WTI,6150000,6390000,6040000,6150000,6150000,2846300
WTI,6020000,6190000,5890000,6090000,6090000,2115000
WTI,5920000,5930000,5300000,5410000,5410000,3952600
WTI,5570000,5940000,5450000,5730000,5730000,3164900
WTI,5380000,5540000,5260000,5410000,5410000,1869500
WTI,5540000,5760000,5370000,5460000,5460000,4381300
WTI,5460000,5680000,5390000,5510000,5510000,2601800
WTI,5480000,5670000,5240000,5580000,5580000,3003900
WTI,5620000,5940000,5600000,5780000,5780000,2560800
WTI,5680000,5940000,5360000,5810000,5810000,4072300
WTI,6120000,6310000,5990000,6310000,6310000,3434800
WTI,6320000,6440000,6100000,6110000,6110000,3164300
WTI,5850000,5910000,5460000,5720000,5720000,2782100
WTI,6060000,6330000,5740000,5820000,5820000,2796500
WTI,5650000,5730000,4970000,5010000,5010000,4699900
WTI,5140000,5210000,5020000,5170000,5170000,2822600
WTI,5280000,5330000,5060000,5080000,5080000,3453500
WTI,5040000,5190000,4890000,5080000,5080000,3330800
WTI,5010000,5040000,4820000,4840000,4840000,2877200
WTI,4810000,4990000,4720000,4770000,4770000,2636100
WTI,4780000,4840000,4480000,4550000,4550000,4131300
WTI,4680000,4870000,4570000,4590000,4590000,3830400
WTI,4600000,4620000,4200000,4210000,4210000,3197600
WTI,4190000,4190000,3770000,3770000,3770000,6063700
WTI,3730000,3820000,3620000,3700000,3700000,2321300
WTI,3810000,4190000,3620000,4170000,4170000,4517000
WTI,4000000,4100000,3860000,4060000,4060000,2275000
WTI,4100000,4330000,4060000,4090000,4090000,2457800
WTI,4150000,4220000,4040000,4120000,4120000,1962900
WTI,4020000,4470000,3910000,4460000,4460000,2433200
WTI,4430000,4530000,4230000,4400000,4400000,2237300
WTI,4650000,4950000,4530000,4930000,4930000,3171300
WTI,5010000,5290000,4940000,5180000,5180000,4868900
WTI,5280000,5440000,5130000,5240000,5240000,3330200
WTI,5370000,5470000,5180000,5460000,5460000,2839200
WTI,5310000,5460000,5200000,5450000,5450000,1869200
WTI,5390000,5390000,5210000,5270000,5270000,2012000
WTI,5130000,5380000,5100000,5310000,5310000,2403900
WTI,5420000,5680000,5420000,5480000,5480000,2066400
WTI,5450000,5600000,5370000,5460000,5460000,1519700
WTI,5400000,5520000,5340000,5520000,5520000,1750800
WTI,5570000,5750000,5520000,5610000,5610000,2483500
WTI,5500000,5570000,5260000,5290000,5290000,2307000
WTI,5350000,5390000,5130000,5260000,5260000,1792000
WTI,5260000,5350000,5110000,5340000,5340000,1459300
WTI,5400000,5480000,5330000,5370000,5370000,1511700
WTI,5200000,5200000,4800000,4840000,4840000,3177900
WTI,4870000,5050000,4840000,5020000,5020000,1734100
WTI,5100000,5170000,4990000,5160000,5160000,2438700
WTI,5160000,5250000,4970000,5040000,5040000,2417600
WTI,5090000,5150000,5000000,5060000,5060000,1961800
WTI,5020000,5110000,4950000,5110000,5110000,1829500
WTI,5020000,5140000,5000000,5030000,5030000,1460300
WTI,5020000,5080000,4950000,5000000,5000000,1129300
WTI,4950000,4990000,4680000,4680000,4680000,2620300
WTI,4690000,4730000,4370000,4570000,4570000,2529600
WTI,4520000,4630000,4420000,4610000,4610000,1780500
WTI,4820000,4880000,4690000,4750000,4750000,2295000
WTI,4780000,4930000,4760000,4920000,4920000,2090400
WTI,4890000,5090000,4820000,5030000,5030000,2173100
WTI,5100000,5230000,5080000,5220000,5220000,1625400
WTI,5200000,5320000,5070000,5140000,5140000,2287400
WTI,5130000,5160000,5060000,5120000,5120000,1723300
WTI,5130000,5190000,5020000,5110000,5110000,2744300
WTI,5150000,5220000,5090000,5170000,5170000,2054100
WTI,5100000,5190000,5000000,5030000,5030000,2349100
WTI,4990000,5050000,4890000,4900000,4900000,2058600
WTI,4990000,5120000,4930000,5040000,5040000,2415800
WTI,5180000,5290000,4910000,5210000,5210000,4291200
WTI,5250000,5570000,5200000,5520000,5520000,4112400
WTI,5580000,5720000,5330000,5410000,5410000,3010700
WTI,5450000,5460000,5320000,5400000,5400000,2525600
WTI,5310000,5330000,4970000,4990000,4990000,3760300
WTI,5050000,5070000,4910000,4940000,4940000,2238200
WTI,4840000,5190000,4730000,5120000,5120000,3583800
WTI,5190000,5330000,5160000,5240000,5240000,3002800
WTI,5290000,5670000,5270000,5630000,5630000,3951200
WTI,5720000,5850000,5690000,5810000,5810000,2900000
WTI,5820000,6140000,5820000,6070000,6070000,3544400
WTI,6080000,6260000,5950000,6070000,6070000,8943400
WTI,6220000,6540000,6110000,6490000,6490000,2935500
WTI,6600000,6650000,6330000,6360000,6360000,2993300
WTI,6300000,6650000,6250000,6510000,6510000,3733500
WTI,6520000,7060000,6510000,7040000,7040000,4725100
WTI,6990000,7000000,6580000,6700000,6700000,3952300
WTI,6690000,6840000,6540000,6750000,6750000,2059300
WTI,6900000,7110000,6820000,6950000,6950000,3059800
WTI,6950000,7040000,6700000,6830000,6830000,2586100
WTI,6770000,7000000,6730000,6930000,6930000,2535800
WTI,7070000,7150000,6900000,6900000,6900000,2673200
WTI,7030000,7090000,6920000,7060000,7060000,2058600
WTI,7070000,7120000,6950000,6990000,6990000,2510800
WTI,7060000,7160000,6900000,6910000,6910000,2633100
WTI,6910000,6920000,6650000,6870000,6870000,2291600
WTI,6900000,7070000,6880000,7070000,7070000,2297100
WTI,7080000,7180000,6940000,7040000,7040000,2156100
WTI,6980000,7080000,6910000,6950000,6950000,1740100
WTI,7010000,7040000,6730000,6860000,6860000,2843200
WTI,6810000,6840000,6610000,6670000,6670000,3162200
WTI,6810000,6840000,6640000,6720000,6720000,2107800
WTI,6690000,6870000,6620000,6740000,6740000,1407000
WTI,6760000,6820000,6610000,6770000,6770000,1400800
WTI,6830000,6840000,6660000,6660000,6660000,1284800
WTI,6690000,6720000,6420000,6450000,6450000,1917700
WTI,6600000,6830000,6510000,6820000,6820000,1927100
WTI,6840000,6940000,6700000,6900000,6900000,1941800
