Currency;Country;Label;Value
USD;Estados Unidos;25-6-2016;8677.374
USD;Estados Unidos;2-7-2016;8914.5898
USD;Estados Unidos;9-7-2016;8142.3612
USD;Estados Unidos;16-7-2016;9303.0091
USD;Estados Unidos;23-7-2016;8819.8599
USD;Estados Unidos;30-7-2016;8623.3583
USD;Estados Unidos;6-8-2016;9412.2422
USD;Estados Unidos;13-8-2016;11128.7957
USD;Estados Unidos;20-8-2016;11608.5912
USD;Estados Unidos;27-8-2016;9774.3064
USD;Estados Unidos;3-9-2016;9680.8554
USD;Estados Unidos;10-9-2016;8623.9009
USD;Estados Unidos;17-9-2016;9674.7137
USD;Estados Unidos;24-9-2016;10239.3378
USD;Estados Unidos;1-10-2016;9633.1851
USD;Estados Unidos;8-10-2016;9624.8872
USD;Estados Unidos;15-10-2016;9093.6168
USD;Estados Unidos;22-10-2016;10122.7662
USD;Estados Unidos;29-10-2016;10112.0178
USD;Estados Unidos;5-11-2016;9891.7658
USD;Estados Unidos;12-11-2016;8633.6303
USD;Estados Unidos;19-11-2016;9364.9552
USD;Estados Unidos;26-11-2016;7901.616
USD;Estados Unidos;3-12-2016;9426.0557
USD;Estados Unidos;10-12-2016;9002.9228
USD;Estados Unidos;17-12-2016;8801.6592
USD;Estados Unidos;24-12-2016;7745.2638
USD;Estados Unidos;31-12-2016;5839.8544
USD;Estados Unidos;7-1-2017;5961.9544
USD;Estados Unidos;14-1-2017;7636.7317
USD;Estados Unidos;21-1-2017;6818.7139
USD;Estados Unidos;28-1-2017;7348.3374
USD;Estados Unidos;4-2-2017;7306.7712
USD;Estados Unidos;11-2-2017;6299.5705
USD;Estados Unidos;18-2-2017;6452.4224
USD;Estados Unidos;25-2-2017;6287.0631
USD;Estados Unidos;4-3-2017;6718.144
USD;Estados Unidos;11-3-2017;6002.7631
USD;Estados Unidos;18-3-2017;6046.698195
USD;Estados Unidos;25-3-2017;6799.739529
USD;Estados Unidos;1-4-2017;6763.275768
USD;Estados Unidos;8-4-2017;7026.804085
USD;Estados Unidos;15-4-2017;6171.289611
USD;Estados Unidos;22-4-2017;6357.999569
USD;Estados Unidos;29-4-2017;6017.718487
USD;Estados Unidos;6-5-2017;5707.695061
USD;Estados Unidos;13-5-2017;5060.71403
USD;Estados Unidos;20-5-2017;4352.608465
USD;Estados Unidos;27-5-2017;3680.159565
USD;Estados Unidos;3-6-2017;3061.524941
USD;Estados Unidos;10-6-2017;3157.957452
USD;Estados Unidos;17-6-2017;2886.966794
USD;Estados Unidos;24-6-2017;2954.02052
USD;Estados Unidos;1-7-2017;3016.476598
USD;Estados Unidos;8-7-2017;2168.920027
USD;Estados Unidos;15-7-2017;2966.598985
USD;Estados Unidos;22-7-2017;3351.403213
USD;Estados Unidos;29-7-2017;2744.229026
USD;Estados Unidos;5-8-2017;2339.972587
USD;Estados Unidos;12-8-2017;2338.059135
USD;Estados Unidos;19-8-2017;2146.126214
USD;Estados Unidos;26-8-2017;1892.728861
USD;Estados Unidos;2-9-2017;1925.905607
USD;Estados Unidos;9-9-2017;1821.382128
USD;Estados Unidos;16-9-2017;2254.125246
USD;Estados Unidos;23-9-2017;2089.761643
USD;Estados Unidos;30-9-2017;2192.755875
USD;Estados Unidos;7-10-2017;1980.656634
USD;Estados Unidos;14-10-2017;1673.52366
USD;Estados Unidos;21-10-2017;1599.532329
USD;Estados Unidos;28-10-2017;1492.601752
USD;Estados Unidos;4-11-2017;1551.429163
USD;Estados Unidos;11-11-2017;1275.207643
USD;Estados Unidos;18-11-2017;1436.681959
USD;Estados Unidos;25-11-2017;966.0750012
USD;Estados Unidos;2-12-2017;1068.581693
USD;Estados Unidos;9-12-2017;896.283792
USD;Estados Unidos;16-12-2017;667.398458
USD;Estados Unidos;23-12-2017;716.3793104
USD;Estados Unidos;30-12-2017;572.1478279
USD;Estados Unidos;6-1-2018;678.9563625
USD;Estados Unidos;13-1-2018;627.3282816
USD;Estados Unidos;20-1-2018;786.5519064
USD;Estados Unidos;27-1-2018;765.3458113
USD;Estados Unidos;3-2-2018;879.977791
USD;Estados Unidos;10-2-2018;941.4320377
USD;Estados Unidos;17-2-2018;775.3186035
USD;Estados Unidos;24-2-2018;732.8671671
USD;Estados Unidos;3-3-2018;852.1579879
USD;Estados Unidos;10-3-2018;762.6868387
USD;Estados Unidos;17-3-2018;844.615322
USD;Estados Unidos;24-3-2018;982.9613311
USD;Estados Unidos;31-3-2018;832.8513633
USD;Estados Unidos;7-4-2018;1014.913544
USD;Estados Unidos;14-4-2018;1123.284403
USD;Estados Unidos;21-4-2018;989.1344722
USD;Estados Unidos;28-4-2018;883.0540847
USD;Estados Unidos;5-5-2018;842.2475195
USD;Estados Unidos;12-5-2018;825.7301343
USD;Estados Unidos;19-5-2018;929.1917055
USD;Estados Unidos;26-5-2018;838.916283
USD;Estados Unidos;2-6-2018;829.3396456
USD;Estados Unidos;9-6-2018;968.0716507
USD;Estados Unidos;16-6-2018;971.5098787
USD;Estados Unidos;23-6-2018;1007.786186
USD;Estados Unidos;30-6-2018;1027.485563
USD;Estados Unidos;7-7-2018;1091.067238
USD;Estados Unidos;14-7-2018;1093.828837
USD;Estados Unidos;21-7-2018;1103.104564
USD;Estados Unidos;28-7-2018;896.7842954
USD;Estados Unidos;4-8-2018;964.5257712
USD;Estados Unidos;11-8-2018;900.9526179
USD;Estados Unidos;18-8-2018;1041.694437
USD;Estados Unidos;25-8-2018;919.6141804
USD;Estados Unidos;1-9-2018;669.150081
USD;Estados Unidos;8-9-2018;895.5834059
USD;Estados Unidos;15-9-2018;1101.556186
USD;Estados Unidos;22-9-2018;1113.325431
USD;Estados Unidos;29-9-2018;994.9756835
USD;Estados Unidos;6-10-2018;897.497497
USD;Estados Unidos;13-10-2018;967.1115125
USD;Estados Unidos;20-10-2018;1027.615207
USD;Estados Unidos;27-10-2018;975.7075009
USD;Estados Unidos;3-11-2018;1006.216927
USD;Estados Unidos;10-11-2018;1107.955541
USD;Estados Unidos;17-11-2018;964.7021405
USD;Estados Unidos;24-11-2018;1117.309794
USD;Estados Unidos;1-12-2018;1561.609316
USD;Estados Unidos;8-12-2018;1580.329067
USD;Estados Unidos;15-12-2018;1737.899483
USD;Estados Unidos;22-12-2018;1696.22492
USD;Estados Unidos;29-12-2018;1112.773216
USD;Estados Unidos;5-1-2019;1124.407011
USD;Estados Unidos;12-1-2019;1339.544769
USD;Estados Unidos;19-1-2019;1447.009699
USD;Estados Unidos;26-1-2019;1466.076262
USD;Estados Unidos;2-2-2019;1744.559072
USD;Estados Unidos;9-2-2019;1778.651668
USD;Estados Unidos;16-2-2019;1606.444199
USD;Estados Unidos;23-2-2019;1515.367931
USD;Estados Unidos;2-3-2019;1806.772774
USD;Estados Unidos;9-3-2019;1622.597139
USD;Estados Unidos;16-3-2019;1638.497806
USD;Estados Unidos;23-3-2019;1731.446378
USD;Estados Unidos;30-3-2019;1560.306132
USD;Estados Unidos;6-4-2019;1440.351695
USD;Estados Unidos;13-4-2019;1290.225246
USD;Estados Unidos;20-4-2019;1108.22737
USD;Estados Unidos;27-4-2019;1140.806031
USD;Estados Unidos;4-5-2019;1237.10966
USD;Estados Unidos;11-5-2019;1222.765526
USD;Estados Unidos;18-5-2019;885.7040958
USD;Estados Unidos;25-5-2019;867.8182625
USD;Estados Unidos;1-6-2019;618.2474031
USD;Estados Unidos;8-6-2019;763.4595933
USD;Estados Unidos;15-6-2019;747.6264998
USD;Estados Unidos;22-6-2019;601.2286725
USD;Estados Unidos;29-6-2019;510.2397363
USD;Estados Unidos;6-7-2019;498.6010169
USD;Estados Unidos;13-7-2019;496.5377939
USD;Estados Unidos;20-7-2019;464.04457
USD;Estados Unidos;27-7-2019;512.2494729
USD;Estados Unidos;3-8-2019;546.1025369
USD;Estados Unidos;10-8-2019;508.8717597
USD;Estados Unidos;17-8-2019;502.9734068
USD;Estados Unidos;24-8-2019;473.3597296
USD;Estados Unidos;31-8-2019;464.9181003
USD;Estados Unidos;7-9-2019;430.7512714
USD;Estados Unidos;14-9-2019;448.6583098
USD;Estados Unidos;21-9-2019;500.2414304
USD;Estados Unidos;28-9-2019;537.6585264
USD;Estados Unidos;5-10-2019;539.4801856
USD;Estados Unidos;12-10-2019;527.8113876
USD;Estados Unidos;19-10-2019;429.4757652
USD;Estados Unidos;26-10-2019;491.9787213
USD;Estados Unidos;2-11-2019;388.5004358
USD;Estados Unidos;9-11-2019;386.627578
USD;Estados Unidos;16-11-2019;363.9359163
USD;Estados Unidos;23-11-2019;440.9308679
USD;Estados Unidos;30-11-2019;419.8960911
USD;Estados Unidos;7-12-2019;521.737514
USD;Estados Unidos;14-12-2019;561.1279055
USD;Estados Unidos;21-12-2019;490.5385986
USD;Estados Unidos;28-12-2019;379.6510546
USD;Estados Unidos;4-1-2020;357.8886215
USD;Estados Unidos;11-1-2020;439.4603852
USD;Estados Unidos;18-1-2020;407.0423247
USD;Estados Unidos;25-1-2020;393.0168535
USD;Estados Unidos;1-2-2020;375.2961755
USD;Estados Unidos;8-2-2020;385.7788127
USD;Estados Unidos;15-2-2020;326.6296074
USD;Estados Unidos;22-2-2020;326.470761
USD;Estados Unidos;29-2-2020;379.3515665
USD;Estados Unidos;7-3-2020;431.6305313
USD;Estados Unidos;14-3-2020;478.8533698
USD;Estados Unidos;21-3-2020;555.8232978
USD;Estados Unidos;28-3-2020;441.4548858
USD;Estados Unidos;4-4-2020;481.4863947
USD;Estados Unidos;11-4-2020;420.8968794
USD;Estados Unidos;18-4-2020;527.9747065
USD;Estados Unidos;25-4-2020;559.4933362
USD;Estados Unidos;2-5-2020;456.5604009
USD;Estados Unidos;9-5-2020;461.4441136
USD;Estados Unidos;16-5-2020;480.4852608
USD;Estados Unidos;23-5-2020;454.5364127
USD;Estados Unidos;30-5-2020;429.4247255
USD;Estados Unidos;6-6-2020;480.1284598
USD;Estados Unidos;13-6-2020;479.2132898
USD;Estados Unidos;20-6-2020;454.8116544
USD;Estados Unidos;27-6-2020;441.0211622
USD;Estados Unidos;4-7-2020;468.9094191
USD;Estados Unidos;11-7-2020;546.3596728
USD;Estados Unidos;18-7-2020;497.1782314
USD;Estados Unidos;25-7-2020;468.3409308
USD;Estados Unidos;1-8-2020;444.9308165
USD;Estados Unidos;8-8-2020;417.4848014
USD;Estados Unidos;15-8-2020;427.2562648
USD;Estados Unidos;22-8-2020;362.7101653
USD;Estados Unidos;29-8-2020;384.2004174
USD;Estados Unidos;5-9-2020;422.9657495
USD;Estados Unidos;12-9-2020;398.0298686
USD;Estados Unidos;19-9-2020;364.7781017
USD;Estados Unidos;26-9-2020;391.7184289
USD;Estados Unidos;3-10-2020;384.0974777
USD;Estados Unidos;10-10-2020;349.1335557
USD;Estados Unidos;17-10-2020;340.2517602
USD;Estados Unidos;24-10-2020;315.30466
USD;Estados Unidos;31-10-2020;281.5947353
USD;Estados Unidos;7-11-2020;255.8600805
USD;Estados Unidos;14-11-2020;236.0786181
USD;Estados Unidos;21-11-2020;210.2776668
USD;Estados Unidos;28-11-2020;181.0857533
USD;Estados Unidos;5-12-2020;208.8228465
USD;Estados Unidos;12-12-2020;188.0305841
USD;Estados Unidos;19-12-2020;205.8712941
USD;Estados Unidos;26-12-2020;139.6947251
USD;Estados Unidos;2-1-2021;136.8851102
USD;Estados Unidos;9-1-2021;131.7087868
USD;Estados Unidos;16-1-2021;107.0039231
USD;Estados Unidos;23-1-2021;95.08797359
USD;Estados Unidos;30-1-2021;97.39571359
USD;Estados Unidos;6-2-2021;93.3688539
USD;Estados Unidos;13-2-2021;71.37785361
USD;Estados Unidos;20-2-2021;54.7170466
USD;Estados Unidos;27-2-2021;53.29749691
USD;Estados Unidos;6-3-2021;49.70921856
USD;Estados Unidos;13-3-2021;48.99068734
USD;Estados Unidos;20-3-2021;43.29046994
USD;Estados Unidos;27-3-2021;44.0022511
USD;Estados Unidos;3-4-2021;37.40058283
USD;Estados Unidos;10-4-2021;38.26059337
USD;Estados Unidos;17-4-2021;32.99827135
USD;Estados Unidos;24-4-2021;28.0854383
USD;Estados Unidos;1-5-2021;33.62603721
USD;Estados Unidos;8-5-2021;32.02853338
USD;Estados Unidos;15-5-2021;33.66637232
USD;Estados Unidos;22-5-2021;34.1162627
USD;Estados Unidos;29-5-2021;36.23981722
USD;Estados Unidos;5-6-2021;41.12162688
USD;Estados Unidos;12-6-2021;38.58490462
USD;Estados Unidos;19-6-2021;33.29239424
USD;Estados Unidos;26-6-2021;36.70674527
USD;Estados Unidos;3-7-2021;38.61844594
USD;Estados Unidos;10-7-2021;36.49251258
USD;Estados Unidos;17-7-2021;38.96478916
USD;Estados Unidos;24-7-2021;34.46903526
USD;Estados Unidos;31-7-2021;35.83805659
USD;Estados Unidos;7-8-2021;31.03695075
USD;Estados Unidos;14-8-2021;32.15738334
USD;Estados Unidos;21-8-2021;26.07592358
USD;Estados Unidos;28-8-2021;24.87632809
USD;Estados Unidos;4-9-2021;29.04896523
USD;Estados Unidos;11-9-2021;22.29865641
USD;Estados Unidos;18-9-2021;25.79354998
USD;Estados Unidos;25-9-2021;26.34476604
USD;Estados Unidos;2-10-2021;26.94981234
USD;Estados Unidos;9-10-2021;24.91777357
USD;Estados Unidos;16-10-2021;25.96646455
USD;Estados Unidos;23-10-2021;28.90595914
USD;Estados Unidos;30-10-2021;20.79661263
USD;Estados Unidos;6-11-2021;22.83022577
VED;Estados Unidos;25-8-2018;445.0035789
VED;Estados Unidos;1-9-2018;420.134538
VED;Estados Unidos;8-9-2018;741.4475362
VED;Estados Unidos;15-9-2018;746.3783287
VED;Estados Unidos;22-9-2018;898.0381195
VED;Estados Unidos;29-9-2018;767.3056133
VED;Estados Unidos;6-10-2018;936.7248535
VED;Estados Unidos;13-10-2018;977.7684915
VED;Estados Unidos;20-10-2018;1064.717788
VED;Estados Unidos;27-10-2018;916.8039213
VED;Estados Unidos;3-11-2018;1082.357291
VED;Estados Unidos;10-11-2018;1057.065213
VED;Estados Unidos;17-11-2018;871.1304184
VED;Estados Unidos;24-11-2018;1190.462
VED;Estados Unidos;1-12-2018;1298.091531
VED;Estados Unidos;8-12-2018;1637.817042
VED;Estados Unidos;15-12-2018;1743.299229
VED;Estados Unidos;22-12-2018;1974.461306
VED;Estados Unidos;29-12-2018;1529.801944
VED;Estados Unidos;5-1-2019;1114.431239
VED;Estados Unidos;12-1-2019;1746.882403
VED;Estados Unidos;19-1-2019;1483.732955
VED;Estados Unidos;26-1-2019;1806.154806
VED;Estados Unidos;2-2-2019;2004.191914
VED;Estados Unidos;9-2-2019;2486.514121
VED;Estados Unidos;16-2-2019;1911.404936
VED;Estados Unidos;23-2-2019;1959.776811
VED;Estados Unidos;2-3-2019;1953.073667
VED;Estados Unidos;9-3-2019;1142.767112
VED;Estados Unidos;16-3-2019;1817.338324
VED;Estados Unidos;23-3-2019;1727.458207
VED;Estados Unidos;30-3-2019;1455.923301
VED;Estados Unidos;6-4-2019;1595.634817
VED;Estados Unidos;13-4-2019;1454.421898
VED;Estados Unidos;20-4-2019;1138.193642
VED;Estados Unidos;27-4-2019;1227.779553
VED;Estados Unidos;4-5-2019;1157.506502
VED;Estados Unidos;11-5-2019;1185.262651
VED;Estados Unidos;18-5-2019;873.5994625
VED;Estados Unidos;25-5-2019;758.3983997
VED;Estados Unidos;1-6-2019;709.8514023
VED;Estados Unidos;8-6-2019;798.1667193
VED;Estados Unidos;15-6-2019;818.8317524
VED;Estados Unidos;22-6-2019;665.6965156
VED;Estados Unidos;29-6-2019;469.7471285
VED;Estados Unidos;6-7-2019;557.3488292
VED;Estados Unidos;13-7-2019;520.3955943
VED;Estados Unidos;20-7-2019;573.9609688
VED;Estados Unidos;27-7-2019;432.9926794
VED;Estados Unidos;3-8-2019;562.0468943
VED;Estados Unidos;10-8-2019;490.923087
VED;Estados Unidos;17-8-2019;466.4869333
VED;Estados Unidos;24-8-2019;465.1565255
VED;Estados Unidos;31-8-2019;541.2917992
VED;Estados Unidos;7-9-2019;550.1623077
VED;Estados Unidos;14-9-2019;488.928435
VED;Estados Unidos;21-9-2019;482.4171416
VED;Estados Unidos;28-9-2019;499.8401247
VED;Estados Unidos;5-10-2019;642.076098
VED;Estados Unidos;12-10-2019;549.0083201
VED;Estados Unidos;19-10-2019;551.8624497
VED;Estados Unidos;26-10-2019;552.558849
VED;Estados Unidos;2-11-2019;538.3208815
VED;Estados Unidos;9-11-2019;632.0241222
VED;Estados Unidos;16-11-2019;553.4015672
VED;Estados Unidos;23-11-2019;562.3626932
VED;Estados Unidos;30-11-2019;554.6676068
VED;Estados Unidos;7-12-2019;678.4507511
VED;Estados Unidos;14-12-2019;636.7301449
VED;Estados Unidos;21-12-2019;780.6517632
VED;Estados Unidos;28-12-2019;610.0091992
VED;Estados Unidos;4-1-2020;580.3280328
VED;Estados Unidos;11-1-2020;643.0503004
VED;Estados Unidos;18-1-2020;620.7414259
VED;Estados Unidos;25-1-2020;563.2521694
VED;Estados Unidos;1-2-2020;553.046476
VED;Estados Unidos;8-2-2020;564.0934351
VED;Estados Unidos;15-2-2020;469.0076465
VED;Estados Unidos;22-2-2020;411.0572861
VED;Estados Unidos;29-2-2020;375.3630015
VED;Estados Unidos;7-3-2020;490.7335326
VED;Estados Unidos;14-3-2020;540.4161774
VED;Estados Unidos;21-3-2020;636.2133767
VED;Estados Unidos;28-3-2020;533.9795209
VED;Estados Unidos;4-4-2020;681.0778357
VED;Estados Unidos;11-4-2020;505.0289533
VED;Estados Unidos;18-4-2020;603.6855917
VED;Estados Unidos;25-4-2020;568.1488632
VED;Estados Unidos;2-5-2020;492.6102329
VED;Estados Unidos;9-5-2020;592.9147879
VED;Estados Unidos;16-5-2020;456.6578591
VED;Estados Unidos;23-5-2020;462.6076843
VED;Estados Unidos;30-5-2020;467.6490343
VED;Estados Unidos;6-6-2020;537.1686999
VED;Estados Unidos;13-6-2020;474.7036836
VED;Estados Unidos;20-6-2020;511.0664668
VED;Estados Unidos;27-6-2020;393.6261281
VED;Estados Unidos;4-7-2020;543.899576
VED;Estados Unidos;11-7-2020;492.9829789
VED;Estados Unidos;18-7-2020;517.7220373
VED;Estados Unidos;25-7-2020;435.9472301
VED;Estados Unidos;1-8-2020;446.9144237
VED;Estados Unidos;8-8-2020;452.4730985
VED;Estados Unidos;15-8-2020;446.1003754
VED;Estados Unidos;22-8-2020;384.4143286
VED;Estados Unidos;29-8-2020;435.7737111
VED;Estados Unidos;5-9-2020;520.9902009
VED;Estados Unidos;12-9-2020;485.2121372
VED;Estados Unidos;19-9-2020;468.8819135
VED;Estados Unidos;26-9-2020;436.5058161
VED;Estados Unidos;3-10-2020;514.4262032
VED;Estados Unidos;10-10-2020;502.2995326
VED;Estados Unidos;17-10-2020;405.6195769
VED;Estados Unidos;24-10-2020;367.4005055
VED;Estados Unidos;31-10-2020;327.8207811
VED;Estados Unidos;7-11-2020;360.9120215
VED;Estados Unidos;14-11-2020;286.105143
VED;Estados Unidos;21-11-2020;273.6697822
VED;Estados Unidos;28-11-2020;232.5494631
VED;Estados Unidos;5-12-2020;313.7513231
VED;Estados Unidos;12-12-2020;306.1019537
VED;Estados Unidos;19-12-2020;335.3339196
VED;Estados Unidos;26-12-2020;265.7594828
VED;Estados Unidos;2-1-2021;196.0962051
VED;Estados Unidos;9-1-2021;151.3213431
VED;Estados Unidos;16-1-2021;139.056175
VED;Estados Unidos;23-1-2021;126.6932814
VED;Estados Unidos;30-1-2021;136.9672483
VED;Estados Unidos;6-2-2021;137.1541128
VED;Estados Unidos;13-2-2021;108.008234
VED;Estados Unidos;20-2-2021;82.78777285
VED;Estados Unidos;27-2-2021;79.95104132
VED;Estados Unidos;6-3-2021;92.32949494
VED;Estados Unidos;13-3-2021;71.29458156
VED;Estados Unidos;20-3-2021;69.29217617
VED;Estados Unidos;27-3-2021;60.15140071
VED;Estados Unidos;3-4-2021;64.52262716
VED;Estados Unidos;10-4-2021;74.77118192
VED;Estados Unidos;17-4-2021;62.75325862
VED;Estados Unidos;24-4-2021;53.93249016
VED;Estados Unidos;1-5-2021;60.93267247
VED;Estados Unidos;8-5-2021;44.35805411
VED;Estados Unidos;15-5-2021;33.31749033
VED;Estados Unidos;22-5-2021;58.89542221
VED;Estados Unidos;29-5-2021;60.75462625
VED;Estados Unidos;5-6-2021;75.50745695
VED;Estados Unidos;12-6-2021;68.43922349
VED;Estados Unidos;19-6-2021;63.56839431
VED;Estados Unidos;26-6-2021;57.73702184
VED;Estados Unidos;3-7-2021;71.14935894
VED;Estados Unidos;10-7-2021;66.28846604
VED;Estados Unidos;17-7-2021;65.05986701
VED;Estados Unidos;24-7-2021;59.64707306
VED;Estados Unidos;31-7-2021;52.84187612
VED;Estados Unidos;7-8-2021;55.99169161
VED;Estados Unidos;14-8-2021;43.50049521
VED;Estados Unidos;21-8-2021;41.4424465
VED;Estados Unidos;28-8-2021;36.48523024
VED;Estados Unidos;4-9-2021;47.43249758
VED;Estados Unidos;11-9-2021;40.39145373
VED;Estados Unidos;18-9-2021;38.08204263
VED;Estados Unidos;25-9-2021;37.42525083
VED;Estados Unidos;2-10-2021;31.86324515
VED;Estados Unidos;9-10-2021;20.01279985
VED;Estados Unidos;16-10-2021;28.0088746
VED;Estados Unidos;23-10-2021;25.38148828
VED;Estados Unidos;30-10-2021;25.60913839
VED;Estados Unidos;6-11-2021;30.36019976
VED;Estados Unidos;13-11-2021;24.77161881
VED;Estados Unidos;20-11-2021;23.28239825
VED;Estados Unidos;27-11-2021;23.14523714
VND;Vietnam;15-2-2014;0.7018
VND;Vietnam;22-2-2014;
VND;Vietnam;1-3-2014;
VND;Vietnam;8-3-2014;
VND;Vietnam;15-3-2014;
VND;Vietnam;22-3-2014;
VND;Vietnam;29-3-2014;0.3842409
VND;Vietnam;5-4-2014;0.2
VND;Vietnam;12-4-2014;
VND;Vietnam;19-4-2014;
VND;Vietnam;26-4-2014;
VND;Vietnam;3-5-2014;
VND;Vietnam;10-5-2014;
VND;Vietnam;17-5-2014;0.2157
VND;Vietnam;24-5-2014;
VND;Vietnam;31-5-2014;0.1556
VND;Vietnam;7-6-2014;
VND;Vietnam;14-6-2014;
VND;Vietnam;21-6-2014;0.0036
VND;Vietnam;28-6-2014;
VND;Vietnam;5-7-2014;
VND;Vietnam;12-7-2014;
VND;Vietnam;19-7-2014;
VND;Vietnam;26-7-2014;
VND;Vietnam;2-8-2014;
VND;Vietnam;9-8-2014;1.1841
VND;Vietnam;16-8-2014;0.0891
VND;Vietnam;23-8-2014;0.2004
VND;Vietnam;30-8-2014;
VND;Vietnam;6-9-2014;
VND;Vietnam;13-9-2014;
VND;Vietnam;20-9-2014;
VND;Vietnam;27-9-2014;
VND;Vietnam;4-10-2014;0.03
VND;Vietnam;11-10-2014;0.1333
VND;Vietnam;18-10-2014;
VND;Vietnam;25-10-2014;
VND;Vietnam;1-11-2014;
VND;Vietnam;7-11-2014;
VND;Vietnam;14-11-2014;
VND;Vietnam;21-11-2014;
VND;Vietnam;28-11-2014;
VND;Vietnam;5-12-2014;
VND;Vietnam;12-12-2014;
VND;Vietnam;19-12-2014;
VND;Vietnam;26-12-2014;
VND;Vietnam;2-1-2015;
VND;Vietnam;9-1-2015;
VND;Vietnam;16-1-2015;
VND;Vietnam;23-1-2015;
VND;Vietnam;30-1-2015;
VND;Vietnam;6-2-2015;
VND;Vietnam;13-2-2015;
VND;Vietnam;20-2-2015;
VND;Vietnam;27-2-2015;
VND;Vietnam;6-3-2015;
VND;Vietnam;14-3-2015;
VND;Vietnam;21-3-2015;
VND;Vietnam;28-3-2015;
VND;Vietnam;4-4-2015;1
VND;Vietnam;11-4-2015;
VND;Vietnam;18-4-2015;
VND;Vietnam;25-4-2015;
VND;Vietnam;2-5-2015;
VND;Vietnam;9-5-2015;
VND;Vietnam;16-5-2015;0.0006
VND;Vietnam;23-5-2015;0.18
VND;Vietnam;30-5-2015;
VND;Vietnam;6-6-2015;
VND;Vietnam;13-6-2015;0.3965
VND;Vietnam;20-6-2015;0.3987
VND;Vietnam;27-6-2015;
VND;Vietnam;4-7-2015;0.4513
VND;Vietnam;11-7-2015;
VND;Vietnam;18-7-2015;
VND;Vietnam;25-7-2015;
VND;Vietnam;1-8-2015;6.4415
VND;Vietnam;8-8-2015;
VND;Vietnam;15-8-2015;0.2164
VND;Vietnam;22-8-2015;1.5512
VND;Vietnam;29-8-2015;
VND;Vietnam;5-9-2015;1.6196
VND;Vietnam;12-9-2015;10.1773
VND;Vietnam;19-9-2015;1.1008
VND;Vietnam;26-9-2015;0.7868
VND;Vietnam;3-10-2015;5.4608
VND;Vietnam;10-10-2015;0.0514
VND;Vietnam;17-10-2015;0.1663
VND;Vietnam;24-10-2015;0.7754
VND;Vietnam;31-10-2015;3.6423
VND;Vietnam;7-11-2015;4.8752
VND;Vietnam;14-11-2015;2.3002
VND;Vietnam;21-11-2015;23.1267
VND;Vietnam;28-11-2015;6.9136
VND;Vietnam;5-12-2015;20.7
VND;Vietnam;12-12-2015;11.6427
VND;Vietnam;19-12-2015;9.9221
VND;Vietnam;26-12-2015;8.6984
VND;Vietnam;2-1-2016;4.269
VND;Vietnam;9-1-2016;1.4235
VND;Vietnam;16-1-2016;3.1757
VND;Vietnam;23-1-2016;3.092
VND;Vietnam;30-1-2016;1.8401
VND;Vietnam;6-2-2016;
VND;Vietnam;13-2-2016;1.0467
VND;Vietnam;20-2-2016;11.2282
VND;Vietnam;27-2-2016;3.2693
VND;Vietnam;5-3-2016;16.6523
VND;Vietnam;12-3-2016;2.9791
VND;Vietnam;19-3-2016;26.8309
VND;Vietnam;26-3-2016;3.744
VND;Vietnam;2-4-2016;3.3388
VND;Vietnam;9-4-2016;17.136
VND;Vietnam;16-4-2016;3.0403
VND;Vietnam;23-4-2016;9.3045
VND;Vietnam;30-4-2016;24.4875
VND;Vietnam;7-5-2016;0.8611
VND;Vietnam;14-5-2016;9.9408
VND;Vietnam;21-5-2016;8.1612
VND;Vietnam;28-5-2016;7.9942
VND;Vietnam;4-6-2016;19.3039
VND;Vietnam;11-6-2016;8.9858
VND;Vietnam;18-6-2016;15.0294
VND;Vietnam;25-6-2016;0.6389
VND;Vietnam;2-7-2016;2.9056
VND;Vietnam;9-7-2016;1.1662
VND;Vietnam;16-7-2016;8.9555
VND;Vietnam;23-7-2016;10.577
VND;Vietnam;30-7-2016;2.1372
VND;Vietnam;6-8-2016;3.1405
VND;Vietnam;13-8-2016;13.023
VND;Vietnam;20-8-2016;9.1288
VND;Vietnam;27-8-2016;6.6529
VND;Vietnam;3-9-2016;11.6449
VND;Vietnam;10-9-2016;5.6171
VND;Vietnam;17-9-2016;21.9163
VND;Vietnam;24-9-2016;27.1046
VND;Vietnam;1-10-2016;2.8283
VND;Vietnam;8-10-2016;21.9149
VND;Vietnam;15-10-2016;5.1536
VND;Vietnam;22-10-2016;0.9436
VND;Vietnam;29-10-2016;3.6984
VND;Vietnam;5-11-2016;10.2161
VND;Vietnam;12-11-2016;2.1493
VND;Vietnam;19-11-2016;1.1253
VND;Vietnam;26-11-2016;28.9146
VND;Vietnam;3-12-2016;27.7968
VND;Vietnam;10-12-2016;39.9904
VND;Vietnam;17-12-2016;2.3372
VND;Vietnam;24-12-2016;27.8224
VND;Vietnam;31-12-2016;8.2923
VND;Vietnam;7-1-2017;34.7873
VND;Vietnam;14-1-2017;22.3282
VND;Vietnam;21-1-2017;8.7399
VND;Vietnam;28-1-2017;4.6944
VND;Vietnam;4-2-2017;7.1629
VND;Vietnam;11-2-2017;8.7739
VND;Vietnam;18-2-2017;0.4428
VND;Vietnam;25-2-2017;17.4545
VND;Vietnam;4-3-2017;14.8784
VND;Vietnam;11-3-2017;3.2554
VND;Vietnam;18-3-2017;5.86079089
VND;Vietnam;25-3-2017;1.80078222
